target_id,quarter,sample_stratum,case_index,pipeline,branch,detector,zero_injection_control,injected_period_days,injected_epoch_days,requested_duration_hours,requested_depth,phase_fraction,success,error,recovered_period_days,recovered_epoch_days,recovered_duration_hours,mes,max_ses,observed_event_count,expected_event_count,observability_fraction,period_cadences,duration_cadences,period_exact_fractional_error,exact_period_recovered,harmonic_period_recovered,runtime_seconds,wavelet,segment_count,n_period_trials,n_duration_trials,radius_ratio,realized_max_depth_on_observed_cadences,in_transit_cadence_count,event_consistency_score,robust_veto_score,consistency_weight,valid_event_count,expected_event_count_event_check,event_observability_fraction,positive_event_fraction,single_event_fraction,anti_dominance_score,combined_event_snr,leave_one_out_combined_snr_min,leave_one_out_ratio,leave_one_out_ratio_normalized,median_event_depth,event_depth_relative_mad,event_depth_weighted_mean,event_depth_weighted_mean_error,event_depth_chi2,event_depth_chi2_dof,event_depth_reduced_chi2,event_depth_chi2_pvalue,odd_even_tested,odd_event_count,even_event_count,odd_depth,even_depth,odd_even_depth_difference,odd_even_depth_difference_fraction,odd_even_depth_z,odd_even_depth_pvalue,robust_event_snr,robust_event_weight_min,robust_event_effective_count,event_consistent_flag,transit_consistency_veto_pass,diagnostic_consistency_veto_pass,fails_min_events,fails_observability,fails_positive_events,fails_single_event_dominance,fails_leave_one_out,fails_depth_chi2,fails_odd_even,fails_robust_sign,veto_reason,diagnostic_veto_reason,any_candidate_survives_veto,selection_status,raw_rank_of_selected_candidate,ranking_changed,raw_top1_period_days,raw_top1_epoch_days,raw_top1_duration_hours,raw_top1_mes,raw_top1_max_ses,raw_top1_period_exact_fractional_error,raw_top1_exact_period_recovered,raw_top1_harmonic_period_recovered,raw_fap_threshold,hardened_fap_threshold,raw_empirical_p_value,hardened_empirical_p_value,raw_passes_fap,hardened_passes_fap,raw_fap_harmonic_recovered,hardened_fap_harmonic_recovered
2996004,5,high_scatter,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.7603549395935,8.0,0.0002,0.45,True,,10.62595601659268,449.804190472154,7.846859827637672,21.457917228824687,,5,11,0.4545454545454545,450,20,1.1251912033185358,False,False,0.4235484576784074,db6,43,686,7,0.0132623429631687,0.0001999999660503,305,18.940992519642773,21.457917228824687,0.8827041468031717,9,9,1.0,1.0,0.3074074570813199,0.7791666107835151,11.35738533778205,8.343195753407647,0.7346053255455507,0.7791666107835153,0.0035599655748493,0.323769404626448,0.0029756631657198,0.0002195732483014,20.666184230847513,8,2.583273028855939,0.0080890805241936,True,4,5,0.0030435590674059,0.0028278320769139,0.000215726990492,0.0734841148168791,0.4562734949216425,0.6481933211686701,9.284271785231809,0.3156390192617719,8.512722076448904,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,18,True,9.195538860512896,444.9408148622315,9.80857478454709,26.527169280197793,25.44899347803685,0.8391077721025795,False,False,1037.7554349203942,1037.7554349203942,1.0,1.0,False,False,False,False
2996004,5,high_scatter,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.0103549395935,4.0,0.0002,0.15,True,,10.62595601659268,449.804190472154,7.846859827637672,22.093168277363983,,5,11,0.4545454545454545,450,20,0.0625956016592679,False,False,0.4064329578541219,db6,43,686,7,0.0132676446014897,0.0001999985615801,85,19.498089658105016,22.093168277363983,0.8825393177348037,9,9,1.0,1.0,0.3076660912463886,0.7788756473478128,11.347837948720418,8.333069218085484,0.7343310025876004,0.7788756473478127,0.0035599655748493,0.323769404626448,0.0029819156036975,0.000219929665156,20.416622037931575,8,2.552077754741447,0.0088696688161709,True,4,5,0.0030435590674059,0.0028463026207937,0.0001972564466122,0.0669816905912882,0.4157290166888697,0.6776083058334866,9.30760396041751,0.3236823271448422,8.530101162095809,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,11,True,9.195538860512896,444.9408148622315,9.80857478454709,26.44679592876307,25.751604685811024,0.0804461139487102,False,False,1037.7554349203942,1037.7554349203942,1.0,1.0,False,False,False,False
2996004,5,high_scatter,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.0103549395935,8.0,0.0005,0.75,True,,10.62595601659268,449.78375594135287,7.846859827637672,27.342506192998936,,6,9,0.6666666666666666,520,16,0.0625956016592679,False,False,0.4031603750772774,db6,43,686,7,0.0209698320040246,0.0004999990604636,154,25.51379257787379,27.342506192998936,0.9331182883450022,9,9,1.0,1.0,0.2260357866276385,0.8707097400439067,10.502049835334311,8.621269399328696,0.820913015506963,0.8707097400439066,0.0036225158485068,0.4631605565217697,0.0028329777603642,0.0002487244781,19.824089854011085,8,2.4780112317513856,0.011022464030478,True,4,5,0.002818666945078,0.0028526337138401,-3.396676876211806e-05,0.0119784757694709,-0.0674311734794793,0.9462384528101516,10.133681053931792,0.7339902489207824,8.933703404763445,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,10.62595601659268,449.7837986621016,7.846859827637672,27.342506192998936,23.602627340062963,0.0625956016592681,False,False,1037.7554349203942,1037.7554349203942,1.0,1.0,False,False,False,False
10718455,5,long_memory,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.8111347903221,2.0,0.0002,0.15,True,,4.045976155248354,444.7576223557335,9.808427043026311,99.04571366154649,,7,12,0.5833333333333334,406,20,1.022988077624177,False,True,0.4039505831897259,db6,43,686,7,0.0132896963156979,0.0001999777204589,225,83.6203428897319,99.04571366154649,0.8442600875740539,24,24,1.0,0.75,0.1741412590941153,0.8617656426844015,2.8585325148938563,2.199662387428958,0.7695075623481709,0.7860580055005504,3.5998281361110385e-05,2.056713191488189,3.52819326416569e-05,1.179114510526131e-05,42.32910481810578,23,1.8403958616567733,0.0083091402718462,True,12,12,4.895222689153607e-05,1.9821189260176523e-05,2.913103763135955e-05,0.8471598260321151,1.2329575754398892,0.2175915927609745,2.4612519969481377,0.3727866588825067,22.3885362948631,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,26,True,8.296294540559757,443.9198779977196,9.808427043026311,123.74745704874444,95.35217254215496,3.1481472702798783,False,False,276.4582325664151,261.3412819484477,0.594059405940594,0.801980198019802,False,False,False,False
10718455,5,long_memory,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.4111347903221,4.0,0.0005,0.45,True,,2.0025538546178723,444.3489378956074,3.9233708172105257,104.18251080219972,,7,12,0.5833333333333334,406,20,0.0012769273089361,True,True,0.4056429588235914,db6,43,686,7,0.020978641643405,0.0004999924604053,418,102.79581816820362,104.18251080219972,0.986689775248085,46,47,0.9787234042553192,1.0,0.0373111300990939,0.9840819558987038,38.25475884109995,37.23437584516285,0.9733266389111092,0.984081955898704,0.0004007317170423,0.1647485769804096,0.0003890609206614,9.943628871146506e-06,81.6466422515724,45,1.81436982781272,0.0006797536191561,True,23,23,0.0003791336323354,0.0003983844420841,-1.9250809748716383e-05,0.0495186166908996,-0.9675209945479768,0.3332836511412478,38.0938676427935,0.7463320129318425,45.922038743675806,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,18,True,8.296294540559757,443.9198779977196,9.808427043026311,121.07058770820224,92.41432722203818,3.1481472702798783,False,False,276.4582325664151,261.3412819484477,0.6237623762376238,0.7227722772277227,False,False,False,False
10718455,5,long_memory,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.2611347903221,2.0,0.0005,0.75,True,,8.091952310496708,444.9415303627902,9.808427043026311,135.1527087286025,,6,12,0.5,407,20,0.6183904620993417,False,False,0.4037646250799298,db6,43,686,7,0.0210136527643199,0.0004999966060073,97,102.54506383854672,135.1527087286025,0.7587348030476063,12,12,1.0,0.6666666666666666,0.2367951315796005,0.8325871291858903,1.5148735145980323,0.8659716621298188,0.5716461828561324,0.5970649652857065,7.118687493468112e-05,0.5810989855524888,1.2747035943243895e-05,1.6913023674282836e-05,23.794274325026915,11,2.1631158477297197,0.0136289684316844,True,6,6,2.5277345807059984e-05,-9.750436843134435e-07,2.6252389491373428e-05,2.0,0.7752997005465074,0.438162586281909,1.8495420651482104,0.6760891105029426,11.886866346213733,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,3,True,8.316728763566061,443.8994437747133,9.808427043026311,139.08976807451398,115.93768579769583,0.6633457527132123,False,False,276.4582325664151,261.3412819484477,0.42574257425742573,0.36633663366336633,False,False,False,False
10718455,5,long_memory,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.7611347903221,8.0,0.0002,0.45,True,,8.357597209578671,443.919819212475,9.808427043026311,125.56238018217778,,9,12,0.75,409,20,0.6715194419157342,False,False,0.4050448751077056,db6,43,686,7,0.0132623429092422,0.00019999980675,305,99.28000442659318,125.56238018217778,0.7906827210709797,12,12,1.0,0.6666666666666666,0.2677229502665064,0.7988476906183567,5.600977336026708,3.9355533375659792,0.70265475138627,0.733898952404733,7.429432536223968e-05,2.2236816494836966,9.627848436915668e-05,1.5228497207609353e-05,72.37101905591113,11,6.579183550537376,4.317571722404235e-11,True,6,6,0.00010558384072,8.743294198606279e-05,1.8150898734031593e-05,0.1880758603428176,0.5957604796173394,0.5513352485950862,5.239627996211565,0.651280521636885,11.845101972133074,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_top1_mes_preserved,1,False,8.357597209578671,443.9198779977196,9.808427043026311,125.56238018217778,94.84068526212472,0.6715194419157342,False,False,276.4582325664151,261.3412819484477,0.5544554455445545,0.44554455445544555,False,False,False,False
10718455,5,long_memory,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.0111347903221,4.0,0.0002,0.15,True,,8.112386533503013,444.6554512407019,9.808427043026311,114.53504320261652,,7,12,0.5833333333333334,406,20,0.1887613466496986,False,False,0.4107592916116118,db6,43,686,7,0.0132676443863691,0.000199998658407,85,91.90338189785533,114.53504320261652,0.8024040444571623,12,12,1.0,0.6666666666666666,0.2305304859235237,0.8394212880834286,2.2608588451064864,1.6034775515748003,0.7092338183984576,0.7407705637878754,6.129555385556151e-05,1.480482756157762,2.2916668379716376e-05,1.740136971166154e-05,20.1420139309821,11,1.8310921755438272,0.0434306877910803,True,6,6,4.845733799195657e-05,-2.2567283330133114e-07,4.86830108252579e-05,2.0,1.39712849930492,0.1623749330563768,2.411454906868812,0.7406490493327078,11.93421180304986,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,4,True,8.296294540559757,443.9198779977196,9.808427043026311,123.21022647357763,94.84068526212472,0.1703705459440243,False,False,276.4582325664151,261.3412819484477,0.594059405940594,0.5544554455445545,False,False,False,False
10718455,5,long_memory,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.0111347903221,8.0,0.0005,0.75,True,,8.357597209578671,444.0015561045002,9.808427043026311,138.39522118060933,,8,12,0.6666666666666666,409,20,0.1642402790421329,False,False,0.4038148326799273,db6,43,686,7,0.0209698319182679,0.0004999989464818,154,100.3596034178914,138.39522118060933,0.7251666825035782,12,12,1.0,0.6666666666666666,0.3555193820338339,0.7030697650539995,3.29792973902545,1.8629076463538388,0.5648718419648123,0.5899893969876715,3.0089748858042057e-05,3.1053730909063155,6.443765741864835e-05,1.548615415931796e-05,37.165437126329,11,3.3786761023935457,0.0001081026384426,True,6,6,4.568518455796155e-05,8.37697027334027e-05,-3.8084518175441144e-05,0.5883828563339486,-1.2294888564440654,0.2188885733803837,2.129649356807574,0.4041046166582967,11.520251363895756,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_top1_mes_preserved,1,False,8.357597209578671,444.0016148897448,9.808427043026311,138.39522118060933,94.84068526212472,0.1642402790421329,False,False,276.4582325664151,261.3412819484477,0.42574257425742573,0.36633663366336633,False,False,False,False
11245408,5,long_memory,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.8107566442239,2.0,0.0002,0.15,True,,14.917001868016088,448.4354107925683,9.808439584448934,393.77132185608747,,7,32,0.21875,144,20,6.458500934008044,False,False,0.4102598340250551,db6,43,686,7,0.0132896963928368,0.0001999772331097,225,343.71739412618706,393.77132185608747,0.8728857970307098,7,7,1.0,0.8571428571428571,0.2919846471894858,0.8260179116122665,5.7756510216212416,4.384444554527787,0.7591256012724018,0.8199493632282321,0.0003597695978495,1.2386083376648005,0.0004499443610772,7.091288052759943e-05,19.65627096653896,6,3.2760451610898262,0.0031875771370453,True,3,4,0.0002884581797055,0.0006310884494443,-0.0003426302697387,0.7452156505766075,-2.4118741237994383,0.0158707597865063,5.7756510216212416,1.0,7.0,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,5,True,2.94253187533468,445.6971814974859,9.808439584448934,412.6069623117489,388.5734626239297,0.47126593766734,False,False,1324.993445080567,1299.3104276058086,0.6633663366336634,0.6336633663366337,False,False,False,False
11245408,5,long_memory,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.41075664422385,4.0,0.0005,0.45,True,,14.917001868016088,448.4354107925683,9.808439584448934,394.2790745335886,,7,32,0.21875,144,20,6.458500934008044,False,False,0.4032453331165015,db6,43,686,7,0.0209786416735582,0.0004999922492162,419,339.6103630051467,394.2790745335886,0.8613451358200734,7,7,1.0,0.8571428571428571,0.3118014746003726,0.8028982796328986,5.661352728533587,4.19219913293525,0.7404942482750267,0.7998252019554835,0.0004282900161112,0.8077845952325919,0.0004451703593144,7.104273668031507e-05,16.032444157067978,6,2.6720740261779965,0.0135808822094273,True,3,4,0.0002360289227781,0.0006352583800598,-0.0003992294572816,0.9164128892530828,-2.8065819959402325,0.0050070167628788,5.445878225659771,0.8508247694955122,6.97896149159206,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,7,True,2.94253187533468,445.6971814974859,9.808439584448934,416.230433822716,389.1357916654816,0.47126593766734,False,False,1324.993445080567,1299.3104276058086,0.6534653465346535,0.6336633663366337,False,False,False,False
11245408,5,long_memory,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.2607566442239,2.0,0.0005,0.75,True,,14.917001868016088,448.4354107925683,9.808439584448934,394.3938911192746,,7,32,0.21875,144,20,1.9834003736032175,False,False,0.4038245831616223,db6,43,686,7,0.0210136528879262,0.0004999940281266,97,345.16237101055674,394.3938911192746,0.875171697084352,7,7,1.0,0.8571428571428571,0.2881776158287642,0.830459448199775,5.746940333483514,4.384950643227474,0.7630061195658058,0.8241408020340619,0.0003542341055445,1.2811317073166968,0.0004552160561357,7.251685725027472e-05,17.1412657130383,6,2.8568776188397167,0.0087778554952214,True,3,4,0.000289356237302,0.0006384667849509,-0.0003491105476488,0.7525369370574984,-2.4041107717240604,0.016211860019131,5.746940333483514,1.0,7.0,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,5,True,2.94253187533468,445.6971814974859,9.808439584448934,413.15115782015494,389.1357916654816,0.4114936249330639,False,False,1324.993445080567,1299.3104276058086,0.6633663366336634,0.6336633663366337,False,False,False,False
11245408,5,long_memory,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.7607566442239,8.0,0.0002,0.45,True,,14.917001868016088,448.4354107925683,9.808439584448934,394.38461375256657,,7,32,0.21875,144,20,1.9834003736032175,False,False,0.403857166878879,db6,43,686,7,0.0132623429138476,0.0001999998703731,305,346.40670618370007,394.38461375256657,0.8783474154522484,7,7,1.0,0.8571428571428571,0.2832686748499113,0.8361865460084367,5.9558801285202705,4.579114239214159,0.7688392211399045,0.8304412718289301,0.0003760020550141,1.121130528200288,0.0004598097057478,7.132454052563237e-05,18.830890133305587,6,3.1384816888842644,0.0044589734878417,True,3,4,0.0002921131894429,0.0006459602746123,-0.0003538470851693,0.7544123114615712,-2.477166633754166,0.013243005760521,5.9558801285202705,1.0,7.0,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,5,True,2.94253187533468,445.6971814974859,9.808439584448934,413.35259185481743,389.1357916654816,0.4114936249330639,False,False,1324.993445080567,1299.3104276058086,0.6633663366336634,0.6336633663366337,False,False,False,False
11245408,5,long_memory,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.0107566442239,4.0,0.0002,0.15,True,,14.917001868016088,448.4354107925683,9.808439584448934,394.38461375256657,,7,32,0.21875,144,20,0.4917001868016088,False,False,0.4076838749460876,db6,43,686,7,0.0132676444047126,0.000199998555005,85,346.33115019288647,394.38461375256657,0.8781558359935705,7,7,1.0,0.8571428571428571,0.2835748304774195,0.8358293644430105,5.949338201640893,4.572048150585295,0.7684969311921573,0.8300715564297598,0.0003760020550141,1.121130528200288,0.0004601466273678,7.142397137491441e-05,18.84801758826843,6,3.141336264711405,0.0044281575892875,True,3,4,0.0002918636190914,0.0006459602746123,-0.0003540966555208,0.7551453058471985,-2.475796490314216,0.0132939330693719,5.949338201640893,1.0,7.0,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,5,True,2.94253187533468,445.6971814974859,9.808439584448934,413.1595254725725,389.1357916654816,0.705746812466532,False,False,1324.993445080567,1299.3104276058086,0.6633663366336634,0.6336633663366337,False,False,False,False
11245408,5,long_memory,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.0107566442239,8.0,0.0005,0.75,True,,14.917001868016088,448.4354107925683,9.808439584448934,394.38461375256657,,7,32,0.21875,144,20,0.4917001868016088,False,False,0.4049585419707,db6,43,686,7,0.0209698319255802,0.0004999991226549,154,346.40670618370007,394.38461375256657,0.8783474154522484,7,7,1.0,0.8571428571428571,0.2832686748499113,0.8361865460084367,5.9558801285202705,4.579114239214159,0.7688392211399045,0.8304412718289301,0.0003760020550141,1.121130528200288,0.0004598097057478,7.132454052563237e-05,18.830890133305587,6,3.1384816888842644,0.0044589734878417,True,3,4,0.0002921131894429,0.0006459602746123,-0.0003538470851693,0.7544123114615712,-2.477166633754166,0.013243005760521,5.9558801285202705,1.0,7.0,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,5,True,2.94253187533468,445.6971814974859,9.808439584448934,413.1107775324223,389.1357916654816,0.705746812466532,False,False,1324.993445080567,1299.3104276058086,0.6633663366336634,0.6336633663366337,False,False,False,False
10223890,5,quiet_low_scatter,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.810414034572,2.0,0.0002,0.15,True,,11.627130515524186,454.5245150092014,9.808475654572248,94.50490644518752,,4,7,0.5714285714285714,681,20,4.813565257762093,False,False,0.4075899580493569,db6,43,686,7,0.0132896966135211,0.0001999887724913,226,83.29275399463381,94.50490644518752,0.8813590439660748,8,8,1.0,0.875,0.2696176116663702,0.8347227295241483,7.326509713118964,5.6619016999726295,0.7727965868705994,0.8261543022108766,9.33252789035166e-05,0.8781519328324409,8.672388254580223e-05,1.2139442473233527e-05,27.64775398477182,7,3.9496791406816887,0.0002546621825683,True,4,4,4.8333607686215455e-05,0.0001270752807904,-7.874167310423127e-05,0.8978071041674458,-3.2422101685562073,0.0011860652003566,7.16540082028822,0.5299581998555242,7.603645877574276,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,19,True,13.915774834924378,447.6993529891952,9.808475654572248,101.06450044908534,94.6913747630796,5.957887417462189,False,False,151.75015026764157,151.75015026764157,0.04950495049504951,0.0594059405940594,False,False,False,False
10223890,5,quiet_low_scatter,1,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,444.410414034572,4.0,0.0005,0.45,True,,2.0025637794751674,444.36865581655,3.9233902618288994,168.47738734909206,,27,47,0.574468085106383,98,8,0.0012818897375836,True,True,0.4048170829191804,db6,43,686,7,0.0209786417598182,0.0004999965330922,418,166.03539299106885,168.47738734909206,0.9855055067243932,46,47,0.9787234042553192,1.0,0.0396206664233266,0.981721096545044,75.08164805485377,72.9036482294872,0.9709915820737532,0.981721096545044,0.0004431924387141,0.2162289494456802,0.0004304142211206,5.5567202739861e-06,303.5967572911728,45,6.746594606470508,4.578732848346748e-40,True,23,23,0.0004384618151942,0.000423117909867,1.5343905327186338e-05,0.0356180742904418,1.3790060525375012,0.1678928877782615,73.59661593062243,0.529889672408367,45.40869998863437,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,2.0025637794751674,444.3685581314967,3.9233902618288994,168.47738734909206,88.35392719335665,0.0012818897375836,True,True,151.75015026764157,151.75015026764157,0.009900990099009901,0.009900990099009901,True,True,True,True
10223890,5,quiet_low_scatter,2,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,447.260414034572,2.0,0.0005,0.75,True,,11.627130515524186,454.5245150092014,9.808475654572248,94.04304493702982,,3,7,0.4285714285714285,683,20,1.325426103104837,False,False,0.4047408336773515,db6,43,686,7,0.0210136532415482,0.0004999965410847,97,86.12219132801475,94.04304493702982,0.9157741690061312,8,8,1.0,1.0,0.2661879624584886,0.8386423286188701,7.397442279681417,5.803131212426753,0.7844780659345238,0.8386423286188703,8.247350228685058e-05,1.2299263157888731,8.795033933695896e-05,1.2273901616679244e-05,25.426690308324304,7,3.632384329760615,0.0006373172063326,True,4,4,5.1836451606045274e-05,0.0001249436696851,-7.310721807914585e-05,0.8270977250740243,-2.977941755901458,0.0029019112418614,7.337529509659736,0.944238632546094,7.997241960100195,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,24,True,13.956643483485095,447.576747043513,9.808475654572248,105.78356076774024,94.6913747630796,1.791328696697019,False,False,151.75015026764157,151.75015026764157,0.039603960396039604,0.0594059405940594,False,False,False,False
10223890,5,quiet_low_scatter,3,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,5.0,445.760414034572,8.0,0.0002,0.45,True,,8.745890791993588,445.7173212224152,9.808475654572248,97.7177560639984,,3,7,0.4285714285714285,682,20,0.7491781583987176,False,False,0.5861446252092719,db6,43,686,7,0.0132623429269978,0.0001999997639859,305,87.42902036659696,97.7177560639984,0.894709660640764,11,11,1.0,0.9090909090909092,0.2297835706414263,0.8472380722944309,8.700705273931344,6.901982337003875,0.7932669961460801,0.8319854445193663,0.0001039014548442,0.7385025201327018,9.122051872407904e-05,1.02527741849787e-05,49.00616688649909,10,4.900616688649909,4.0626577383097306e-07,True,5,6,6.443249218201854e-05,0.0001090431079907,-4.46106158087039e-05,0.5143157396692353,-2.1311517123170796,0.0330766456334897,8.221667230172903,0.411278936650666,10.32166399774256,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_failed_event_penalty_rank,8,True,13.936209159204736,447.6380500163541,9.808475654572248,101.04268297738376,94.6913747630796,1.787241831840947,False,False,151.75015026764157,151.75015026764157,0.04950495049504951,0.04950495049504951,False,False,False,False
10223890,5,quiet_low_scatter,4,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,445.010414034572,4.0,0.0002,0.15,True,,11.627130515524186,454.5245150092014,9.808475654572248,94.08786878319304,,4,7,0.5714285714285714,681,20,0.1627130515524186,False,False,0.4683435000479221,db6,43,686,7,0.0132676444571859,0.000199999446958,85,82.53681933610817,94.08786878319304,0.8772312563089085,8,8,1.0,1.0,0.3266571575853572,0.7695346770453061,7.504103548708561,5.40170720186413,0.7198337771863171,0.769534677045306,7.824845532009017e-05,1.3092982135264248,9.068701525329484e-05,1.2059068991622497e-05,33.642954099478715,7,4.806136299925531,2.0086810877737125e-05,True,4,4,4.729231200419859e-05,0.0001356962951258,-8.84039831216335e-05,0.9662239033145285,-3.6648450202735257,0.00024748840226,7.108121073204228,0.7612083901493738,7.947337781598581,True,True,False,False,False,False,False,False,True,False,False,pass,fails_depth_chi2,True,raw_failed_event_penalty_rank,23,True,13.915774834924378,447.6993529891952,9.808475654572248,101.05541370368394,94.6913747630796,0.3915774834924377,False,False,151.75015026764157,151.75015026764157,0.04950495049504951,0.0594059405940594,False,False,False,False
10223890,5,quiet_low_scatter,5,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,10.0,451.010414034572,8.0,0.0005,0.75,True,,9.093274304759689,443.87823203259904,9.808475654572248,94.8973485175956,,7,9,0.7777777777777778,515,20,0.0906725695240311,False,False,0.4021596671082079,db6,43,686,7,0.0209698319465003,0.000499999824705,154,81.66553985947401,94.8973485175956,0.8605671405490514,11,11,1.0,0.8181818181818182,0.2210517196887182,0.85684310834241,8.265098783511215,6.165092690045303,0.7459188149504756,0.7823262531366527,0.0001180948896571,0.6768579346575084,7.763121232846696e-05,8.833492929230682e-06,151.35008773629752,10,15.135008773629751,1.9660824923613267e-27,True,5,6,3.742884961798456e-05,0.0001134629474198,-7.603409780187293e-05,1.0077963056242798,-4.296622934957859,1.7341981106362397e-05,9.534244192127863,0.5801437064771171,10.785535288099403,True,True,False,False,False,False,False,False,False,True,False,pass,fails_odd_even,True,raw_failed_event_penalty_rank,24,True,10.523677004384808,447.3315351521487,9.808475654572248,102.75996151623966,94.6913747630796,0.0523677004384808,False,False,151.75015026764157,151.75015026764157,0.04950495049504951,0.0594059405940594,False,False,False,False
2715763,5,quiet_low_scatter,0,tps_like_chi2_robust_hardened,integrated_wavelet_whitening,tps_like_chi2_robust,False,2.0,443.81040446208937,2.0,0.0002,0.15,True,,2.0025840413291007,443.7760533971378,2.94257246889174,61.97519180595499,,27,48,0.5625,98,6,0.0012920206645503,True,True,0.4033304168842733,db6,43,686,7,0.0132896972210777,0.0001999998389237,229,59.31506921077621,61.97519180595499,0.9570776222281384,47,48,0.9791666666666666,0.9361702127659576,0.0629087811310452,0.9574627671052364,12.451138886118155,11.775907307709591,0.9457694926878228,0.9559943248996114,0.0001111865412228,0.6282899883977777,9.62029936531173e-05,7.669448835399566e-06,70.38455619395998,46,1.5300990476947822,0.0118422392077185,True,24,23,9.744628749122138e-05,9.47059093845578e-05,2.740378106663591e-06,0.028522995325785,0.177887675245299,0.8588111902018335,12.232952264922076,0.3755685930138746,45.78768312437619,True,True,True,False,False,False,False,False,False,False,False,pass,pass,True,raw_top1_mes_preserved,1,False,2.0025840413291007,443.776104695964,2.94257246889174,61.97519180595499,33.83397153334831,0.0012920206645503,True,True,115.51356235887292,112.37113995963007,0.16831683168316833,0.15841584158415842,False,False,False,False
